微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自福建,语初醒,6633027227,女,57,5,谁纵容了无法无天？打人，拔卡，再打人，有恃无恐。谁纵容了这种为恶无下限，普通人束手束脚。泉州洛江居然之家YING卫浴，漏水，浴室柜歪斜，生锈，排污管被砸断。过年让我没用的时候把家里水闸关了今年过年返臭马桶堵塞。 一年了，维修一次半年，还没修好。发给居然之家不回复，发他们群里被踢出群。
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自中国香港,范不是,2393904067,男,1253,543,两三小时就被抓了，杭州效率
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自安徽,第一印象81395,5886574057,男,45,14,可怜之人必有可恨之处！这被打的肯定是干了背叛的事儿了！
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自浙江,么条件,5423999221,男,2009,231,鸟为食亡
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自广东,熊卷仔,7899205554,男,30,0,恶劣
5.01E+15,53,5.01E+15,2024/2/25 11:37,0,来自山东,叫我咸蛋超人_,3786780163,女,131,976,别最后一句原谅了就算了吧
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自安徽,很厉害了吧,5972180415,男,257,44,安徽人
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自浙江,狗土小小,5883944688,男,50,43,社会案件变成家庭矛盾冲击力果然让人叫不出来了
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自北京,名字太长无法显示示,5893599706,男,259,114,检察院赶紧提起公诉啊 触犯刑法赶紧判
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自浙江,睡不饱也睡不着A,7609674809,男,5,1,没脑子网友:怎么和我预想的不一样，肯定有隐情
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自河南,睡觉打饭吃豆豆,5308820734,男,106,123,那为啥要删除视频  昨天视频是发一条 删除一条
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自辽宁,秋雨滴落芭蕉,5135009014,男,204,65,持刀进行殴打，博大精深
5.01E+15,54,5.01E+15,2024/2/25 11:37,0,来自四川,偷蓝去了,6517984114,男,885,17,最后我猜是强行选择是选择原谅
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自山东,旺仔lumon,7817500420,男,35,1,之前发的通报说正在调查处理，现在又发通报说22号就已经抓获嫌疑人
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自湖南,逾颂悸訢词,7886273880,女,76,32,持续关注
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自上海,未雨绸缪金融君,2705877451,男,178,1.4万,别和最好的朋友做生意，也包括亲戚。
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自广东,Henry-ZHC,1649736281,男,458,204,这可不是简单的殴打，这是持械伤人！
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自四川,gvbjbvvhjbv,3838638643,女,444,103,什么物流公司，有点像黑社会处理问题，简单粗暴
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自上海,angelwc初十二点五,7753230644,男,751,405,狗血大戏
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自浙江,Sleepy_zebra_,2880550401,男,127,276,@好好张益达
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自陕西,小郭同学的自留地,1891555945,女,208,731,这弟弟可以，一下手都没还
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自上海,zzm0565,1080607392,男,1231,4624,表兄弟
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自甘肃,瑾年--JokerX,5818666477,男,57,112,后续后续
5.01E+15,54,5.01E+15,2024/2/25 11:36,0,来自辽宁,jdjhdjxhhf,5545892154,男,60,6,唉，表兄弟何必呢
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自上海,海鸰t-jc,7899081026,女,50,1,这茶刀捅伤大动脉 也是会死人的 更不要说戴手套 拆行车记录仪了
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自北京,小小东胖,5943586676,男,24,24,希望大家不要被电影第二十条误导，如果这个时候，宝马车主还手，大概率还是互殴，如果有轻伤以上结果，直接定故意伤害。这种情况，最正确的做法的是关闭车门，在车里报警。如果车门被打开了，跑。
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自贵州,黑色的白葬礼,5411969048,男,70,13,什么屁大点的破事都热搜
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自陕西,明天又是星期一111,5652273838,女,101,38,都姓猴为什么不是堂兄弟是表兄弟啊？
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自福建,InterMiamiMessi,2428371695,男,291,79,为什么不是已执行死刑
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自广东,鑫尚崇,6329559122,男,1163,1539,必须严惩！
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自浙江,狗土小小,5883944688,男,50,43,表兄弟同姓同辈分？？？涨见识了
5.01E+15,55,5.01E+15,2024/2/25 11:36,0,来自河北,糖加三勺8888888,2136011597,男,76,26,确定是表兄弟不是堂兄弟？都姓侯？
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自辽宁,希之Xz,3131845297,男,589,1236,了解
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自北京,烟雨江南lyn,1311692895,女,219,225,向媒体致敬！关注事态不抹稀泥也不火上浇油！对杭州公安提出表扬，回应迅速，应对得当！[相爱]
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自浙江,用户6398479922,6398479922,女,369,2,为咱杭州警察办案速度点赞
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自山东,甜甜有qian互宠,2196185772,女,381,92,吓人 嚣张
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自福建,老车阿介,6774596705,男,260,6,安徽人堂兄弟
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自河北,猫猫头带来好运,7247699068,男,238,0,过了三天才通报，前两天没热度就不管是吧
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自山东,Nine_via,5667030398,男,360,331,听说这个人背景很强大
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自河南,TyroneTong,2114367581,男,132,557,原来是自家兄弟
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自浙江,JerryMa_,1783525081,男,389,339,所以说，不知道情况，可以关注，但不要妄自点评带节奏
5.01E+15,55,5.01E+15,2024/2/25 11:35,0,来自浙江,什么都行_-___,6609221187,男,65,0,
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自山东,Moko_YuZ,6348764721,男,138,5,所以说千万别和亲戚合伙做生意
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自天津,盛夏-鹏鹏,3448704622,男,1374,169,有理变没理了
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自湖南,无语的叽里呱啦_,7857710042,男,9,0,妈耶到现在看到好多这种案例了，都不敢出去了
5.01E+15,56,5.01E+15,2024/2/25 11:35,1,来自四川,默默大黄猫,1920941884,女,663,1100,表兄弟，下手真狠……这事儿不会最后因为是亲戚就和解吧？？？
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自上海,向齐向左,1660462037,男,105,386,哪位大神能把他身份公布一下
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自广东,雪绒花的微笑233,6715040260,女,1535,157,太恶劣了，必须严惩不贷
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自北京,红河羌翼,2865547404,女,182,570,该救治的救治 该判刑的判刑
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自浙江,THEFORTHWALL,5598220869,女,47,1,杭州公安优秀安民心
5.01E+15,56,5.01E+15,2024/2/25 11:35,0,来自四川,Ghostelsmann-K,2341924894,男,283,125,不管什么关系，都不是行凶犯罪的理由
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自辽宁,monkey喝可口可乐,7382094694,女,65,3,哈哈哈，原来是家事
5.01E+15,56,5.01E+15,2024/2/25 11:34,1,来自浙江,神明不缺三炷香,5653458750,男,43,23,高级的商战 朴实无华
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自浙江,秦小五a,6013875849,女,67,4,这个通报既及时又透明，好！
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自浙江,今日我离别2019,5342880320,男,206,3,杭州办事效率挺高
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自江苏,小丸子的魔法石,1829106031,女,664,491,前面说有后台 压热搜的人呢
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自福建,大眼仔要凉,6169892109,男,73,114,男司机就是容易暴躁#不严惩犯罪 就是变相鼓励#
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自广东,HK170的三次方,1854389570,男,2786,1726,果然取什么名字，都是反过来的，中国文字很神奇。。。
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自浙江,奇异果不果,3110934490,女,12,138,你发声了
5.01E+15,56,5.01E+15,2024/2/25 11:34,1,来自河南,3summers_13胡萝卜,7806049800,女,310,1035,表兄弟？？！
5.01E+15,56,5.01E+15,2024/2/25 11:34,0,来自江苏,街拍警告,6780908056,女,54,15,建议吧之前传谣言的也都抓起来
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自四川,紫语6688,3730233093,女,1084,2632,天，还是表兄弟，下手这么狠
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自湖南,叨叨叨记账____,6728383004,男,45,1,亲兄弟都得明算账，熟人作案是真多。
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自山东,thedinnerdinner,1315227683,女,414,169,我不信
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自广东,条嘢真太郎,7265258038,男,318,8,这就是老一辈说的亲戚帮忙，00后看了直接断亲
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自河南,蔁紫雅,1922174531,女,130,382,看的时候就感觉认识，是不是有什么过节
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自浙江,D瓶邪,3309421811,女,205,85,居然是表兄弟啊……
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自江苏,野生_小兔,5183499962,女,969,390,浙江开豪车的………
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自浙江,一只独行的绵阳,6062677315,男,345,167,杭州高情商牛逼，这样一发没热度了，家里事大家都懒得围观
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自天津,是企鹅的小羊,5316012273,女,563,234,持刀殴打吗
5.01E+15,57,5.01E+15,2024/2/25 11:34,0,来自广东,阳光带来崭新的一天,7459714305,女,154,0,
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自浙江,下着大雨什么时候天气晴朗,7463727786,男,286,44,真牛🍺啊
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自江苏,有名字还是在上一次,7543257883,女,186,53,完了，无论什么关系一旦跟金钱挂钩，最后都要出问题……得不偿失
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自山东,w麦当劳叔叔,2349978197,男,687,162,现在人为了利益，别说表兄弟了，亲兄弟也不行，爹妈都可以不要，只是伤了某一部分网友了，分析了一大顿，竟然是这个结果不要紧，继续质疑就行了
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自广东,猪仔JennyLiang,1056798820,女,88,89,
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自浙江,剃须刀xz,7139445992,男,224,5,哈哈哈表兄弟 那可真是辛苦同志啦 调查半天原来是表兄弟呀 难怪要能拿刀子打架呢
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自安徽,Summer-白茶,6409615928,女,42,2,让子弹飞一会，现在造谣真的随便一张聊天截图就可以了………通报出来了就别再跟风造谣了
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自河北,染指年华Catherine,1733572974,女,3357,351,怪不得打了那么多下高个男还没啥事
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自浙江,西湖区大聪明,2988387002,男,88,1,我怀疑杭州警方被收买了，这个宾利车主必须得有点背景，不然怎么对得起一早上的猜测
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自上海,尐尗兰兰,3089130491,女,338,4584,重判
5.01E+15,57,5.01E+15,2024/2/25 11:33,0,来自海南,孟老爷子的外孙女儿,3535165002,女,996,752,这算家暴么？
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自河北,谁说的蝴蝶飞不过沧海,5596976893,男,101,43,安徽的 不要再赖杭州了
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自黑龙江,kkmscsi,1031202434,男,57,80,都姓候是堂兄弟吧
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自上海,咸鱼翻身茄子煲,6450284158,男,843,41,● 故意伤害罪：《中华人民共和国刑法》第二百三十四条规定，故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。 交通肇事罪：《中华人民共和国刑法》第一百三十三条规定，交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；  性质恶劣，从重处罚
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自福建,jzqloup,2446557877,男,104,122,会有案底吗
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自黑龙江,老夫子V-ivid,2122626061,男,85,117,从名字看 应该是堂兄弟吧？
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自河北,Happy-娜子,2000637615,女,400,174,上央视这处罚应该跑不了吧
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自山东,说你呢看你妹阿,5863585699,男,187,239,压不住了哈哈哈哈
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自广东,不甘被打还要打猪的虎,3419609372,男,191,46,宾利宝马都在为财拼命，我们哪有资格躺平
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自湖北,ASAPRA1N,5211885954,男,234,2,行车记录仪呢 不公布？
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自山东,本儿多铂,1086005745,女,299,128,恶劣，重判吧
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自四川,小昵称小情调,2656955433,女,395,189,利益面前无亲人。我们家的带着表哥做生意、赚了钱就表弟来表弟去，这几年亏了钱、为了3w块钱，大晚上来家里鼓捣我们拿给他，并不是欠的，我们可以不认这个钱，为了息事宁人，认下来了。我家还有两个小朋友，两个长辈，坐在家里不走，还喊我两个孩子出去…用烟灰缸砸娃爸的后脑勺！从此以后，不用来往！
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自北京,怕上火的内谁,2513436833,男,307,392,用事实抽大殖子们上蹿下跳的屁股！
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自辽宁,大林同学和小李老师,2610604383,男,46,68,大国崛起，挨打还能认个表哥
5.01E+15,58,5.01E+15,2024/2/25 11:33,0,来自河北,总被小猪包围,6654623895,男,284,57,同姓不是堂弟吗
5.01E+15,58,5.01E+15,2024/2/25 11:32,0,来自广东,琳仔的猪爸爸,1814955572,男,170,15,带节奏的请你安静下
5.01E+15,58,5.01E+15,2024/2/25 11:32,0,来自浙江,美丽西湖,1395430627,男,1149,2786,啥事上来第一步肯定先说压热度，紧接着就造谣一波，最后归结于“背后手眼通天水很深”。这会官方通报了被打脸，那些人又消失了，谁看了不夸他们一声大聪明
5.01E+15,58,5.01E+15,2024/2/25 11:32,0,来自浙江,SHUI_2022,1686129763,女,33,1114,看样子做物流赚钱啊
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自北京,快乐就在这个路口见,1053873133,女,2073,636,还是表兄弟
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自江西,酷酷的超人麻麻,6411939270,女,889,49,我就说陌生人不太可能上来就动刀子吧，而且视频看着两人就像是认识的！有纠纷也不用这样吧，唉
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自北京,采女孩的老妖怪,6860325447,女,155,17,和解谅解 完事
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自山东,遇见_zjZ,7748166026,男,91,1,日照的事啥时候能公布啊
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自浙江,我的垂耳兔叫雪糕,2261188142,女,201,317,不要地域分割好吧😞
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自江苏,每天一杯奶茶嘛,2703733163,女,490,477,兄弟？
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自吉林,韩xiuyun,5130497092,男,1122,465,那为什么很多网友发声，很快视频不见了呢
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自河北,TRUSTMYSELF87050,7494665130,男,23,1,有意带刀，这是故意伤人还是杀人
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自安徽,冰美式冰咖啡_,2296363540,男,628,1529,又是我们安徽的兄弟
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自黑龙江,蓦然新生,7293729019,女,85,13,中公教育不退费，公然违约，非法集资，无法无天，能有人管吗
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自上海,白笙枫客Enzo,7324394082,男,195,20,案情通报非常及时
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自广东,其实宇宙是菱形的,2507197780,男,30,9,“已立案侦办”“当日抓获”。一些想搞事的玩意儿散了吧。
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自河北,刘滨vccc,5493925536,男,179,117,请求国家再次“严打”
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自广东,Jane_9213,6344311672,女,91,17,钱真的可以让人六亲不认
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自上海,倒车创进袋里贤者家遇见美丽学长,7487436278,男,527,10,原来都不无辜
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自辽宁,懵懂的淘气1994,6557148232,女,639,117,要严肃处理
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自山东,赏兰意难平,3210157273,男,152,110,快速路随意停车，涉嫌危险方法危害公共安全
5.01E+15,59,5.01E+15,2024/2/25 11:32,1,来自四川,欣欣姌书-富贵版,7621695741,女,2488,1.7万,我的天呐 愿平安
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自安徽,道真唯一,6254855977,女,81,1,还非常贴心滴标出来安徽籍
5.01E+15,59,5.01E+15,2024/2/25 11:32,0,来自山东,云殇荣阙,7417867909,男,593,10,
5.01E+15,60,5.01E+15,2024/2/25 11:32,0,来自广东,goyounjungx,6584203101,男,144,31,6
5.01E+15,60,5.01E+15,2024/2/25 11:32,1,来自广东,Ordinaryfriend123,6442245925,男,95,1,表兄表弟   下手真狠     做生意引发经济纠纷 ！为什么和亲戚一起做生意呢    赚钱了大家都好，赔钱了亲戚都做不了了
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自福建,KK叶猫子,1032457441,女,649,427,故意伤害，这个表述才对
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自河北,心若阳光x,7008432030,女,47,0,表兄弟也是一样，带刀去的就说明是蓄意
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自浙江,随风飘动的寻觅,1737452930,男,659,511,之前还乱传什么背景，服了这些造谣的
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自云南,冉宇凡0606,2033088733,男,362,207,好像没还手 怕认定互殴吧
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自广东,橘子味的猫Celina,5523991839,男,36,4,表兄弟都这么狠
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自广东,超会玩T仔,1826650194,男,626,803,戴手套、随身带茶刀、刺大腿、行凶后拿走手机、行车记录仪内存卡、一套操作行云流水非常熟练，这人的专业性可不简单呀
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自新疆,口上下上下,6344252675,女,307,18,哈哈哈狗咬狗
5.01E+15,60,5.01E+15,2024/2/25 11:31,0,来自浙江,这是我儿小鱼呀,7862620154,男,254,533,通报出来。那些阴谋论的会说一句道歉吗？
